itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data,item
Frédéric Bastiat,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bastiat.jpg,1801-06-30T00:00:00Z,http://www.wikidata.org/entity/Q13515
Frédéric Bastiat,ekonomialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bastiat.jpg,1801-06-30T00:00:00Z,http://www.wikidata.org/entity/Q13515
Frédéric Bastiat,magistratu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bastiat.jpg,1801-06-30T00:00:00Z,http://www.wikidata.org/entity/Q13515
Frédéric Bastiat,filosofo,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bastiat.jpg,1801-06-30T00:00:00Z,http://www.wikidata.org/entity/Q13515
Frédéric Bastiat,saiakeragile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bastiat.jpg,1801-06-30T00:00:00Z,http://www.wikidata.org/entity/Q13515
Sylvain Luc,musikagile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Luc%20R.jpg,1965-04-07T00:00:00Z,http://www.wikidata.org/entity/Q119883
Sylvain Luc,gitarra-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Luc%20R.jpg,1965-04-07T00:00:00Z,http://www.wikidata.org/entity/Q119883
Sylvain Luc,guitarrista de jazz,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Luc%20R.jpg,1965-04-07T00:00:00Z,http://www.wikidata.org/entity/Q119883
Sylvain Luc,jazz musikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvain%20Luc%20R.jpg,1965-04-07T00:00:00Z,http://www.wikidata.org/entity/Q119883
Pierre Malet,aktore,gizonezkoa,Baiona,,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q127373
Pierre Malet,telebista-aktore,gizonezkoa,Baiona,,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q127373
Pierre Malet,zinema aktore,gizonezkoa,Baiona,,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q127373
Léon Bonnat,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Bonnat%20-%20Autoportrait.jpg,1833-06-20T00:00:00Z,http://www.wikidata.org/entity/Q170259
Léon Bonnat,arte bildumagilea,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20Bonnat%20-%20Autoportrait.jpg,1833-06-20T00:00:00Z,http://www.wikidata.org/entity/Q170259
Adrien Barthe,musikagile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20Barthe%201875.jpg,1828-06-07T00:00:00Z,http://www.wikidata.org/entity/Q200458
René Cassin,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Cassin%20nobel.jpg,1887-10-05T00:00:00Z,http://www.wikidata.org/entity/Q232873
René Cassin,legelari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Cassin%20nobel.jpg,1887-10-05T00:00:00Z,http://www.wikidata.org/entity/Q232873
René Cassin,diplomazialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Cassin%20nobel.jpg,1887-10-05T00:00:00Z,http://www.wikidata.org/entity/Q232873
Jean Bernard Jauregiberri,gudari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20Jaureguiberry.jpg,1815-08-26T00:00:00Z,http://www.wikidata.org/entity/Q259435
Jean Bernard Jauregiberri,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20Jaureguiberry.jpg,1815-08-26T00:00:00Z,http://www.wikidata.org/entity/Q259435
Jean Bernard Jauregiberri,administrador colonial,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20Jaureguiberry.jpg,1815-08-26T00:00:00Z,http://www.wikidata.org/entity/Q259435
Émile Temime,historialari,gizonezkoa,Baiona,,1926-10-02T00:00:00Z,http://www.wikidata.org/entity/Q286500
Mehdi Nebbou,aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mehdi%20Nebbou%20Cabourg%202013.jpg,1971-01-10T00:00:00Z,http://www.wikidata.org/entity/Q304707
Mehdi Nebbou,telebista-aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mehdi%20Nebbou%20Cabourg%202013.jpg,1971-01-10T00:00:00Z,http://www.wikidata.org/entity/Q304707
Mehdi Nebbou,zinema aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Mehdi%20Nebbou%20Cabourg%202013.jpg,1971-01-10T00:00:00Z,http://www.wikidata.org/entity/Q304707
Charles Martial Lavigerie,misiolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Lavigerie.jpg,1825-10-31T00:00:00Z,http://www.wikidata.org/entity/Q369832
Charles Martial Lavigerie,apaiz katoliko,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Lavigerie.jpg,1825-10-31T00:00:00Z,http://www.wikidata.org/entity/Q369832
Charles Martial Lavigerie,unibertsitateko irakasle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Lavigerie.jpg,1825-10-31T00:00:00Z,http://www.wikidata.org/entity/Q369832
André Behotegi,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Andre%20Behoteguy.jpg,1900-10-19T00:00:00Z,http://www.wikidata.org/entity/Q371503
Romain Sicard,txirrindulari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Sicard%20Ronde%20Isard%202009%20depart.jpg,1988-01-01T00:00:00Z,http://www.wikidata.org/entity/Q376528
Imanol Harinordoki,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/BO-MHRC%20hari.jpg,1980-02-20T00:00:00Z,http://www.wikidata.org/entity/Q389714
Stéphane Ruffier,futbolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%A9phane%20Ruffier%20%2803-08-2011%29.jpg,1986-09-27T00:00:00Z,http://www.wikidata.org/entity/Q439185
Marie Darrieussecq,idazle,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Darrieussecq-Strasbourg%202011%20%284%29.jpg,1969-01-03T00:00:00Z,http://www.wikidata.org/entity/Q457714
Marie Darrieussecq,psikoanalista,emakumezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Marie%20Darrieussecq-Strasbourg%202011%20%284%29.jpg,1969-01-03T00:00:00Z,http://www.wikidata.org/entity/Q457714
Pierre Richard-Willm,aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Richard-Wilms%20Harcourt%201941.jpg,1895-11-03T00:00:00Z,http://www.wikidata.org/entity/Q472701
Pierre Richard-Willm,zinema aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Richard-Wilms%20Harcourt%201941.jpg,1895-11-03T00:00:00Z,http://www.wikidata.org/entity/Q472701
Paul Maye,txirrindulari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Tour%20de%20France%20de%201936%20-%20209.jpg,1913-08-19T00:00:00Z,http://www.wikidata.org/entity/Q493674
Jean-Louis Cazes,futbol entrenatzaile,gizonezkoa,Baiona,,1951-10-02T00:00:00Z,http://www.wikidata.org/entity/Q507723
Jean-Louis Cazes,futbolari,gizonezkoa,Baiona,,1951-10-02T00:00:00Z,http://www.wikidata.org/entity/Q507723
Didier Deschamps,futbol entrenatzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Deschamps%20in%202018.jpg,1968-10-15T00:00:00Z,http://www.wikidata.org/entity/Q508711
Didier Deschamps,futbolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Deschamps%20in%202018.jpg,1968-10-15T00:00:00Z,http://www.wikidata.org/entity/Q508711
André Perchicot,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Andre%20Perchicot.jpg,1888-08-09T00:00:00Z,http://www.wikidata.org/entity/Q522241
André Perchicot,pistako txirrindulari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Andre%20Perchicot.jpg,1888-08-09T00:00:00Z,http://www.wikidata.org/entity/Q522241
Laurent Malet,gidoilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Malet%201.jpg,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q535794
Laurent Malet,aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Malet%201.jpg,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q535794
Laurent Malet,zinema zuzendari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Malet%201.jpg,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q535794
Laurent Malet,telebista-aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Malet%201.jpg,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q535794
Laurent Malet,zinema aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20Malet%201.jpg,1955-09-03T00:00:00Z,http://www.wikidata.org/entity/Q535794
Michel Camdessus,ekonomialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Camdessus.jpg,1933-05-01T00:00:00Z,http://www.wikidata.org/entity/Q551363
Michel Camdessus,bankari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michel%20Camdessus.jpg,1933-05-01T00:00:00Z,http://www.wikidata.org/entity/Q551363
Jean Duvergier de Hauranne,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Duvergier%20de%20Hauranne.jpg,1581-01-01T00:00:00Z,http://www.wikidata.org/entity/Q551799
Jean Duvergier de Hauranne,apaiz,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Duvergier%20de%20Hauranne.jpg,1581-01-01T00:00:00Z,http://www.wikidata.org/entity/Q551799
Jean Duvergier de Hauranne,Abade,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Duvergier%20de%20Hauranne.jpg,1581-01-01T00:00:00Z,http://www.wikidata.org/entity/Q551799
Jean Duvergier de Hauranne,teologo,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Duvergier%20de%20Hauranne.jpg,1581-01-01T00:00:00Z,http://www.wikidata.org/entity/Q551799
Guillaume Du Tillot,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Guillaume%20du%20Tillot.jpg,1711-05-22T00:00:00Z,http://www.wikidata.org/entity/Q594357
Anthony Dupuis,tenislari,gizonezkoa,Baiona,,1973-02-24T00:00:00Z,http://www.wikidata.org/entity/Q608012
Louis Leplée,enpresaburu,gizonezkoa,Baiona,,1883-04-07T00:00:00Z,http://www.wikidata.org/entity/Q614107
Louis Leplée,propietario de club nocturno,gizonezkoa,Baiona,,1883-04-07T00:00:00Z,http://www.wikidata.org/entity/Q614107
Jean-Delphin Alard,musikagile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Delphin%20Alard.jpg,1815-03-08T00:00:00Z,http://www.wikidata.org/entity/Q633796
Jean-Delphin Alard,biolin-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Delphin%20Alard.jpg,1815-03-08T00:00:00Z,http://www.wikidata.org/entity/Q633796
Jean-Delphin Alard,musika-irakasle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Delphin%20Alard.jpg,1815-03-08T00:00:00Z,http://www.wikidata.org/entity/Q633796
Jacques Laffitte,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jacques%20Laffitte.jpg,1767-10-24T00:00:00Z,http://www.wikidata.org/entity/Q665957
Jacques Laffitte,bankari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Jacques%20Laffitte.jpg,1767-10-24T00:00:00Z,http://www.wikidata.org/entity/Q665957
Roger Lapébie,txirrindulari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Lap%C3%A9bie.jpg,1911-01-16T00:00:00Z,http://www.wikidata.org/entity/Q712285
Eugenio Otxoa,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,poeta,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,liburuzaina,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,itzultzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Eugenio Otxoa,literatura-kritikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20de%20Ochoa.jpg,1815-04-19T00:00:00Z,http://www.wikidata.org/entity/Q728365
Nicole Péry,politikari,emakumezkoa,Baiona,,1943-05-15T00:00:00Z,http://www.wikidata.org/entity/Q765852
Bertrand Pelletier,farmazialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20Pelletier.jpg,1761-07-31T00:00:00Z,http://www.wikidata.org/entity/Q828603
Bertrand Pelletier,kimikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Bertrand%20Pelletier.jpg,1761-07-31T00:00:00Z,http://www.wikidata.org/entity/Q828603
Dominique Joseph Garat,idazle,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Joseph%20Garet%20Cadet%20%281749-1833%29.jpg,1749-09-08T00:00:00Z,http://www.wikidata.org/entity/Q1238234
Dominique Joseph Garat,abokatu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Joseph%20Garet%20Cadet%20%281749-1833%29.jpg,1749-09-08T00:00:00Z,http://www.wikidata.org/entity/Q1238234
Dominique Joseph Garat,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Joseph%20Garet%20Cadet%20%281749-1833%29.jpg,1749-09-08T00:00:00Z,http://www.wikidata.org/entity/Q1238234
Dominique Joseph Garat,kazetari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Joseph%20Garet%20Cadet%20%281749-1833%29.jpg,1749-09-08T00:00:00Z,http://www.wikidata.org/entity/Q1238234
Michel Portal,musikagile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michelportal%20pjf20040613.JPG,1935-11-27T00:00:00Z,http://www.wikidata.org/entity/Q1353252
Michel Portal,musikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michelportal%20pjf20040613.JPG,1935-11-27T00:00:00Z,http://www.wikidata.org/entity/Q1353252
Michel Portal,soinu banda konpositore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michelportal%20pjf20040613.JPG,1935-11-27T00:00:00Z,http://www.wikidata.org/entity/Q1353252
Michel Portal,saxofoi-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michelportal%20pjf20040613.JPG,1935-11-27T00:00:00Z,http://www.wikidata.org/entity/Q1353252
Michel Portal,jazz musikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Michelportal%20pjf20040613.JPG,1935-11-27T00:00:00Z,http://www.wikidata.org/entity/Q1353252
Xavier de Le Rue,snowboarder,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/XavierDeLeRue.JPG,1979-07-01T00:00:00Z,http://www.wikidata.org/entity/Q1366913
Henri de Castries,enpresaburu,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20de%20Castries.jpg,1954-08-15T00:00:00Z,http://www.wikidata.org/entity/Q1381360
Félix Lacuesta,futbolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Lacuesta%20au%20SC%20Bastia%20en%201978.jpg,1958-02-20T00:00:00Z,http://www.wikidata.org/entity/Q1411097
Alfontso,feudatario,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Alfonso%2C%20Earl%20of%20Chester.jpg,1273-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1475199
Joseph Duplantier,abeslari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/W0840-Hellfest2013%20Gojira%20JosephDuplantier%2071163.JPG,1976-10-19T00:00:00Z,http://www.wikidata.org/entity/Q1523866
Joseph Duplantier,gitarra-jotzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/W0840-Hellfest2013%20Gojira%20JosephDuplantier%2071163.JPG,1976-10-19T00:00:00Z,http://www.wikidata.org/entity/Q1523866
Guy Nadaud,umorista grafiko,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/2008TIBE%20Day5%20Hall1%20ThemeSquare%20Golo.jpg,1948-08-26T00:00:00Z,http://www.wikidata.org/entity/Q1536636
Jean L'Archevêque,merkatari,gizonezkoa,Baiona,,1672-09-30T00:00:00Z,http://www.wikidata.org/entity/Q1650161
Jean L'Archevêque,esploratzaile,gizonezkoa,Baiona,,1672-09-30T00:00:00Z,http://www.wikidata.org/entity/Q1650161
Achille Zo,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Beaux-Arts%20de%20Carcassonne%20-%20La%20Porte%20de%20Tolede%20%281869%29%20-%20Achille%20Zo.jpg,1826-07-30T00:00:00Z,http://www.wikidata.org/entity/Q1685328
René Lasserre,sukaldari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Restaurant%20lasserre%20P1000432.JPG,1912-11-12T00:00:00Z,http://www.wikidata.org/entity/Q2144729
Xavier Lassalle,izotz-hockeyko jokalari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Xavi%20Lassale.jpg,1984-08-03T00:00:00Z,http://www.wikidata.org/entity/Q2310058
Romain Laulhé,surflari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Laulhe.png,1985-05-31T00:00:00Z,http://www.wikidata.org/entity/Q2375299
Jean-Népomucène de Vial,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Jean-N%C3%A9pomuc%C3%A8ne%20de%20Vial.png,1783-06-13T00:00:00Z,http://www.wikidata.org/entity/Q2409192
Christian Sarramagna,futbol entrenatzaile,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Sarramagna%20en%201971.jpg,1951-12-29T00:00:00Z,http://www.wikidata.org/entity/Q2487485
Christian Sarramagna,futbolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Sarramagna%20en%201971.jpg,1951-12-29T00:00:00Z,http://www.wikidata.org/entity/Q2487485
Francisco Cabarrús,politikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Cabarr%C3%BAs.jpg,1752-10-08T00:00:00Z,http://www.wikidata.org/entity/Q2602960
Francisco Cabarrús,ekonomialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Cabarr%C3%BAs.jpg,1752-10-08T00:00:00Z,http://www.wikidata.org/entity/Q2602960
Francisco Cabarrús,diplomazialari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Cabarr%C3%BAs.jpg,1752-10-08T00:00:00Z,http://www.wikidata.org/entity/Q2602960
Francisco Cabarrús,finantzari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Cabarr%C3%BAs.jpg,1752-10-08T00:00:00Z,http://www.wikidata.org/entity/Q2602960
Mario Duplantier,musikari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gojira%20live%20-%20Nachtleben%2C%20Ffm%20-%202009%20-%20JD%20-%203.JPG,1981-06-19T00:00:00Z,http://www.wikidata.org/entity/Q2642380
Mario Duplantier,margolari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Gojira%20live%20-%20Nachtleben%2C%20Ffm%20-%202009%20-%20JD%20-%203.JPG,1981-06-19T00:00:00Z,http://www.wikidata.org/entity/Q2642380
Guillaume de Pierre Godin,apaiz katoliko,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Godin%20Couvent%20Saint-Nicolas%20de%20Tr%C3%A9vise.jpg,1260-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2700151
Guillaume de Pierre Godin,erlijioso,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Godin%20Couvent%20Saint-Nicolas%20de%20Tr%C3%A9vise.jpg,1260-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2700151
Louis-Armand de Lom d'Arce,gudari,gizonezkoa,Baiona,,1666-06-09T00:00:00Z,http://www.wikidata.org/entity/Q2750183
Louis-Armand de Lom d'Arce,antropologo,gizonezkoa,Baiona,,1666-06-09T00:00:00Z,http://www.wikidata.org/entity/Q2750183
Louis-Armand de Lom d'Arce,esploratzaile,gizonezkoa,Baiona,,1666-06-09T00:00:00Z,http://www.wikidata.org/entity/Q2750183
Alain Darroze,sukaldariburu,gizonezkoa,Baiona,,1959-04-21T00:00:00Z,http://www.wikidata.org/entity/Q2829707
Alexandre-Eugène Bouët,armadako ofizial,gizonezkoa,Baiona,,1833-12-06T00:00:00Z,http://www.wikidata.org/entity/Q2833342
Amandine Sanchez,surflari,emakumezkoa,Baiona,,1984-02-16T00:00:00Z,http://www.wikidata.org/entity/Q2841071
André Alvarez,hamabosteko errugbilari,gizonezkoa,Baiona,,1923-05-26T00:00:00Z,http://www.wikidata.org/entity/Q2847149
André Capagorry,politikari,gizonezkoa,Baiona,,1894-02-17T00:00:00Z,http://www.wikidata.org/entity/Q2847432
André de Chastenet,eskultore,gizonezkoa,Baiona,,1879-03-18T00:00:00Z,http://www.wikidata.org/entity/Q2848840
André de Chastenet,aristokrata,gizonezkoa,Baiona,,1879-03-18T00:00:00Z,http://www.wikidata.org/entity/Q2848840
Antonin Personnaz,argazkilari,gizonezkoa,Baiona,,1854-10-13T00:00:00Z,http://www.wikidata.org/entity/Q2857133
Antonin Personnaz,arte bildumagilea,gizonezkoa,Baiona,,1854-10-13T00:00:00Z,http://www.wikidata.org/entity/Q2857133
Antton Haramboure,igerilari,gizonezkoa,Baiona,,1991-04-29T00:00:00Z,http://www.wikidata.org/entity/Q2857676
Armand Joseph Dubernad,politikari,gizonezkoa,Baiona,,1741-11-23T00:00:00Z,http://www.wikidata.org/entity/Q2861880
Armand Joseph Dubernad,diplomazialari,gizonezkoa,Baiona,,1741-11-23T00:00:00Z,http://www.wikidata.org/entity/Q2861880
Armand Joseph Dubernad,armadore,gizonezkoa,Baiona,,1741-11-23T00:00:00Z,http://www.wikidata.org/entity/Q2861880
Armand Joseph Dubernad,finantzari,gizonezkoa,Baiona,,1741-11-23T00:00:00Z,http://www.wikidata.org/entity/Q2861880
Arnaud Hegi,hamabosteko errugbilari,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Arnaud%20H%C3%A9guy%202017-08-20.jpg,1985-01-23T00:00:00Z,http://www.wikidata.org/entity/Q2863134
Arnaud Hegi,hamabosteko errugbi entrenatzailea,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Arnaud%20H%C3%A9guy%202017-08-20.jpg,1985-01-23T00:00:00Z,http://www.wikidata.org/entity/Q2863134
Arnaud Jean Meillan,politikari,gizonezkoa,Baiona,,1748-12-06T00:00:00Z,http://www.wikidata.org/entity/Q2863140
Bernard Blancan,aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Blancan%202018.jpg,1958-09-09T00:00:00Z,http://www.wikidata.org/entity/Q2897553
Bernard Blancan,telebista-aktore,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/Blancan%202018.jpg,1958-09-09T00:00:00Z,http://www.wikidata.org/entity/Q2897553
Bernard Bégaud,mediku,gizonezkoa,Baiona,,1949-08-24T00:00:00Z,http://www.wikidata.org/entity/Q2897614
Bernard Bégaud,unibertsitateko irakasle,gizonezkoa,Baiona,,1949-08-24T00:00:00Z,http://www.wikidata.org/entity/Q2897614
Bernard Duprat,hamabosteko errugbilari,gizonezkoa,Baiona,,1943-07-17T00:00:00Z,http://www.wikidata.org/entity/Q2897838
Bernard Dubourdieu,oficial de la Marina Nacional de Francia,gizonezkoa,Baiona,http://commons.wikimedia.org/wiki/Special:FilePath/001%20Dubourdieu.jpg,1773-04-28T00:00:00Z,http://www.wikidata.org/entity/Q2897841
Bernard Ruiz-Picasso,poeta,gizonezkoa,Baiona,,1959-09-03T00:00:00Z,http://www.wikidata.org/entity/Q2898561
Bernard Ruiz-Picasso,koreografo,gizonezkoa,Baiona,,1959-09-03T00:00:00Z,http://www.wikidata.org/entity/Q2898561
Bruno Hiriart,hamabosteko errugbilari,gizonezkoa,Baiona,,1983-08-10T00:00:00Z,http://www.wikidata.org/entity/Q2926832
Béatrice d'Irube,kazetari,emakumezkoa,Baiona,,1957-04-06T00:00:00Z,http://www.wikidata.org/entity/Q2929488
Bénédicte Delmas,gidoilari,emakumezkoa,Baiona,,1972-07-07T00:00:00Z,http://www.wikidata.org/entity/Q2929892
Bénédicte Delmas,aktore,emakumezkoa,Baiona,,1972-07-07T00:00:00Z,http://www.wikidata.org/entity/Q2929892
Bénédicte Delmas,zinema zuzendari,emakumezkoa,Baiona,,1972-07-07T00:00:00Z,http://www.wikidata.org/entity/Q2929892
Bénédicte Delmas,telebista-aktore,emakumezkoa,Baiona,,1972-07-07T00:00:00Z,http://www.wikidata.org/entity/Q2929892
